Untitled report
1 December 2025 - 1 March 2026
Campaign,Day,Currency code,Cost,Clicks,Impr.,Conversions,Conv. value,Cost / conv.
UK_EN_PaidSearch_Google_DEMGEN_AlwaysOn_Conv,2026-01-06,GBP,99.26,123,"8,947",3.25,225.39,30.56
US_EN_PaidSearch_Google_COMP_AlwaysOn_Conv,2026-01-06,GBP,33.46,13,773,4.53,898.85,7.39
US_EN_PaidSearch_Google_DEMGEN_AlwaysOn_Conv,2026-01-06,GBP,83.92,89,"7,917",6.23,"1,240.03",13.46
AU_EN_PaidSearch_Google_GEN_AlwaysOn_Conv,2026-01-06,GBP,221.16,185,"2,583",1.00,344.78,221.16
DE_DE_PaidSearch_Google_DEMGEN_AlwaysOn_Conv,2026-01-06,GBP,78.85,302,"16,102",3.69,644.37,21.38
AU_EN_PaidSearch_Google_DEMGEN_AlwaysOn_Conv,2026-01-06,GBP,80.27,95,"13,813",5.97,679.75,13.45
AU_EN_PaidSearch_Google_COMP_AlwaysOn_Conv,2026-01-06,GBP,69.75,45,"1,063",2.00,544.95,34.88
DE_DE_PaidSearch_Google_COMP_AlwaysOn_Conv,2026-01-06,GBP,18.74,2,68,0.00,0.00,0
US_EN_PaidSearch_Google_PMAX_AlwaysOn_Conv,2026-01-07,GBP,1580.44,"1,439","125,755",107.13,"25,319.07",14.75
DE_DE_PaidSearch_Google_BRA_AlwaysOn_Conv,2026-01-07,GBP,442.52,621,"1,630",48.34,"12,690.52",9.15
UK_EN_PaidSearch_Google_PMAX_AlwaysOn_Conv,2026-01-07,GBP,1482.45,"2,069","195,091",131.55,"21,883.10",11.27
JP_JA_PaidSearch_Google_PMAX_AlwaysOn_Conv,2026-01-07,GBP,826.67,"2,538","183,915",88.44,"15,231.60",9.35
US_EN_PaidSearch_Google_BRA_AlwaysOn_Conv,2026-01-07,GBP,524.09,620,"3,126",60.92,"15,663.46",8.60
DE_EN_PaidSearch_Google_BRA_AlwaysOn_Conv,2026-01-07,GBP,161.96,116,782,9.26,"3,207.64",17.50
AU_EN_PaidSearch_Google_PMAX_AlwaysOn_Conv,2026-01-07,GBP,945.48,"1,411","138,012",47.10,"9,712.59",20.07
DE_DE_PaidSearch_Google_PMAX_AlwaysOn_Conv,2026-01-07,GBP,688.37,"1,382","106,906",61.34,"15,020.16",11.22
UK_EN_PaidSearch_Google_BRA_AlwaysOn_Conv,2026-01-07,GBP,119.12,298,"1,012",55.16,"7,389.52",2.16
AU_EN_PaidSearch_Google_BRA_AlwaysOn_Conv,2026-01-07,GBP,429.40,408,"1,824",43.71,"8,938.93",9.82
US_EN_PaidSearch_Google_GEN_AlwaysOn_Conv,2026-01-07,GBP,331.84,235,"4,848",6.61,"1,853.77",50.18
UK_EN_PaidSearch_Google_GEN_AlwaysOn_Conv,2026-01-07,GBP,51.20,89,"1,242",14.00,"2,401.56",3.66
DE_DE_PaidSearch_Google_GEN_AlwaysOn_Conv,2026-01-07,GBP,157.58,207,"4,038",3.51,687.85,44.87
US_EN_PaidSearch_Google_COMP_AlwaysOn_Conv,2026-01-07,GBP,7.66,8,433,2.00,425.28,3.83
AU_EN_PaidSearch_Google_GEN_AlwaysOn_Conv,2026-01-07,GBP,93.46,102,"1,347",4.14,543.88,22.55
AU_EN_PaidSearch_Google_COMP_AlwaysOn_Conv,2026-01-07,GBP,65.67,50,909,1.21,145.58,54.43
